ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
179940560,ᴸᵛ k,101797771,624165539,4332796,2317026,868211,971623,35537052,13135435,52829347,48672487,0,6093678454,1873979817,81169,[LV21]Lords of Valinor
186145908,ʳᵉʸEscanor,88648171,1509738014,3712561,4272170,915441,1734412,124749839,12630833,144302695,137380672,0,3525293555,4398233340,22358,[LV21]Lords of Valinor
188540500,TakeMe2Valhalla,86066280,1450691759,5160258,12511616,5652155,10639829,106979181,16226700,152009481,123205881,0,2834278325,7061247251,44645,[LV21]Lords of Valinor
180304933,LilLƴ,78809844,310835931,3361470,2381705,2764385,3236435,17046340,6071084,31499949,23117424,0,1161908726,4870554697,22117,[LV21]Lords of Valinor
188858506,Cúchulainn 쵸,76569709,238811517,1945923,640335,273416,425482,21013013,1315228,23667474,22328241,0,4994945067,512651627,37248,[LV21]Lords of Valinor
179655012,ᴸᵛDØØPER,73929958,545841108,2483117,2452504,973544,1254625,34862614,9487944,49031231,44350558,0,8427275581,1451282008,38089,[LV21]Lords of Valinor
178695066,SokoDrake,69346696,110764976,2739209,966390,105667,147411,7890524,1543274,10653266,9433798,0,7839350887,115903540,17470,[LV21]Lords of Valinor
180560115,TripEhh,63060978,382282505,1420469,2306786,813884,294450,23200346,7350606,33966072,30550952,0,6655036837,1225250480,11306,[LV21]Lords of Valinor
184964288,ᴾᴿFïshböy,62555899,267323761,2100314,2057085,4656295,3958131,20536365,1820179,33028055,22356544,0,3459246433,632742525,38437,[LV21]Lords of Valinor
179977300,ᴸᵛTmulla,60669886,775621279,1802231,3860548,417684,1492228,43428983,16687753,65887196,60116736,0,6968070360,5600679937,17660,[LV21]Lords of Valinor
186009654,Dooby ᴼᴺᴱ,60418300,276262150,699771,2071412,347817,487446,25104921,1107662,29119258,26212583,0,7524655514,137216122,35307,[LV21]Lords of Valinor
188839265,A 10 Warthog,57571237,12330470,230642,42253,74269,128873,999555,83122,1328072,1082677,0,3695508836,724780894,10936,[LV21]Lords of Valinor
188341936,ᴸᵛ Vatson67,55988982,253770748,1694949,1326311,557828,595665,21826241,1587238,25893283,23413479,0,6483491203,384720155,41980,[LV21]Lords of Valinor
188918989,ᴼᴸ Kaymo,54854492,125177460,1092879,2484352,1386449,2529103,10279320,449904,17129128,10729224,0,3781874456,1075163587,41572,[LV21]Lords of Valinor
178814644,ᵁʷᵘØtòt,54612245,444858744,3140400,18550973,3385819,2356133,31505688,5494775,61293388,37000463,0,2295222519,2329433716,15846,[LV21]Lords of Valinor
182514982,ᴸoᵛeSalmon,51334676,376799183,2976384,17730788,655039,737772,24941470,5978858,50043927,30920328,0,5474784573,1000488180,52564,[LV21]Lords of Valinor
186985518,HornyAPOLLOS,51289206,223000625,1410219,2886798,1515750,3176209,18737023,965835,27281615,19702858,0,2760514801,594947984,18049,[LV21]Lords of Valinor
185836736,ᴸᵛMasonFTW,50617643,469451313,2378870,5724465,2214818,4769431,38471820,3004043,54184577,41475863,0,3356207047,2802859223,28665,[LV21]Lords of Valinor
180060983,ᴸᵛRumRamsey,49106207,361650345,2220332,95115478,5048028,991336,26651157,3102714,130908713,29753871,0,6040389106,417518493,93358,[LV21]Lords of Valinor
142628224,Dae jang goon,47125497,162550305,2387504,1946869,718048,367829,12883812,1520770,17437328,14404582,0,4895512429,102794418,16841,[LV21]Lords of Valinor
181825355,ᴸoᵛePUMA,47122712,216446119,1342478,1382047,359419,531778,15341020,2995678,20609942,18336698,0,3290245647,3599759382,35186,[LV21]Lords of Valinor
184871937,ScazBigLion,46948942,1216726311,4527691,56591135,23364142,26120855,94321262,5549188,205946582,99870450,0,5923543674,13704268108,20836,[LV21]Lords of Valinor
181308342,ᴸᵛRockSolid,46414933,186964373,2675960,2673547,709463,1391557,12483367,2730542,19988476,15213909,0,3441554811,5902949920,40482,[LV21]Lords of Valinor
176994964,Cpl Rage,45661173,114311798,476802,2377013,1506916,2122761,8942854,645149,15594693,9588003,0,1897067015,63265830,17101,[LV21]Lords of Valinor
185808036,Ze Bosh,45657049,324557669,903869,8598579,2626646,3862918,28938009,637645,44663797,29575654,0,5524831742,631820319,29935,[LV21]Lords of Valinor
188920797,FreyaFullBosom,45381742,85700883,1751730,1735115,953550,1150730,6844204,520090,11203689,7364294,0,3548149134,1323334617,24012,[LV21]Lords of Valinor
179750493,GuiltyMahiru,44682435,154270223,976622,2885917,770432,1180564,13125334,808829,18771076,13934163,0,1474960359,1965360302,39989,[LV21]Lords of Valinor
184826667,ᴸᵛAHERUS勇,43231290,513672701,1416939,12789309,5927578,11125761,44119962,677851,74640461,44797813,0,5860868288,1396853955,24942,[LV21]Lords of Valinor
182423962,シValkyrieCillaﾒ,42506008,115810413,1858806,5641345,822285,707431,8897411,1061687,17130159,9959098,0,5093331132,1265202822,15065,[LV21]Lords of Valinor
179813923,ㄴ Bless ㄱ,42294580,236773429,2185386,7761519,5947505,5144214,18830978,721974,38406190,19552952,0,2461122531,978016636,23406,[LV21]Lords of Valinor
181739549,kylinn,41829522,97526701,3321903,2389177,278410,278364,6880327,1328766,11155044,8209093,0,5128390117,10337862643,31310,[SFIS]Sky Fighters
185690465,Dictator  Goat,41597143,350310517,2053726,6070059,2159337,1277583,31857908,1054421,42419308,32912329,0,6070127366,1005155698,34940,[LV21]Lords of Valinor
188976136,ᴸᵛ MUSE,41189859,95702490,1184156,2079562,2348513,921788,7351764,669238,13370865,8021002,0,5154168948,365719425,47692,[LV21]Lords of Valinor
187247613,Queen Padmé,41166398,199823782,3146312,4400830,2992217,3977513,15780469,962222,28113251,16742691,0,7586639516,4488542203,86363,[LV21]Lords of Valinor
188241812,Gilgamesh2323,40501666,92731574,775600,2470154,200187,260810,8319215,380089,11630455,8699304,0,5056105684,62620586,24759,[LV21]Lords of Valinor
188785515,Johnvin,40487552,165186519,1692593,737645,467737,1071559,14239168,871280,17387389,15110448,0,4934158493,93446315,56655,[LV21]Lords of Valinor
188969478,ᴰᴹMePaul,40414804,87978111,983206,1953068,3290337,2573561,6140862,465198,14423026,6606060,0,3660479095,278578838,3516,[LV21]Lords of Valinor
188483360,ᴼᴸTryxan,39689633,200408316,1209835,21229570,2837205,2706913,15624592,1170721,43569001,16795313,0,6050495403,2169436768,40298,[LV21]Lords of Valinor
186199010,Daphneᴵᴿ,39539257,197063335,1701241,1778105,1269505,3330126,15047888,1518466,22944090,16566354,0,4161919681,1498857670,54985,[LV21]Lords of Valinor
187423027,ᴸᴳPandaFr3d,39141237,187064700,2048263,1957321,794040,914974,14509374,1816576,19992285,16325950,0,2826421917,6820681844,26192,[LV21]Lords of Valinor
188485523,ᴸᵛIMPERADOR,38880364,183385840,1007660,550634,31074,81329,14992345,1648240,17303622,16640585,0,6199693633,201752989,36529,[LV21]Lords of Valinor
188882878,Rtthyr,38874937,91535900,842990,232093,106385,116963,7877092,601897,8934430,8478989,0,7354654337,93046400,19186,[LV21]Lords of Valinor
185282531,Jëster,38399289,45496988,2695521,469962,132883,175975,4001273,221030,5001123,4222303,0,3451908286,592793562,26230,[LV21]Lords of Valinor
185457048,Cman9918,38231477,133602129,1160939,3704156,1184975,873737,11641776,528932,17933576,12170708,0,1996001700,126071365,16769,[LV21]Lords of Valinor
188880730,ᴸᵛMarlone,37662083,140317721,1911316,485948,371025,197873,11777629,1045535,13878010,12823164,0,5913990572,136720000,44694,[LV21]Lords of Valinor
180368631,ᴸᵛWinfields,37549699,164411936,4670313,23224272,189123,611409,12073974,1810173,37908951,13884147,0,5185935982,1877834074,13652,[LV21]Lords of Valinor
188651683,Sol Aliyaa,37464200,12427327,140221,119895,49805,35722,1146505,34790,1386717,1181295,0,3939718129,201676244,15519,[LV21]Lords of Valinor
178213242,ᶦˢLOCOOZ,37389810,135357462,3850546,2103734,957035,1554554,8056707,2311868,14983898,10368575,0,4368166294,1274602396,21890,[LV21]Lords of Valinor
187726069,ᵀᴿvSpryth,37295489,65857461,731133,1327439,163988,333442,5630975,381024,7836868,6011999,0,5429072341,15763287,23102,[LV21]Lords of Valinor
188303104,HokieHighlander,37151825,66064627,1304590,343718,109840,53066,5504852,525771,6537247,6030623,0,1052361096,84975248,13308,[LV21]Lords of Valinor
188569749,ᴵᴾEndoloris,37018743,135932617,1872172,1390988,2616276,1563397,10769220,823804,17163685,11593024,0,1822151378,163440000,5369,-
179816952,Hell CAT GTR,36941463,59619348,2896557,79058810,1765741,1889101,2592212,339879,85645743,2932091,0,5471658983,1636698071,10820,[LV21]Lords of Valinor
188648613,Känguruᴵᴰ,36524926,25517194,340067,377701,272323,171077,2089716,165777,3076594,2255493,0,2953884233,286935074,13509,[LV21]Lords of Valinor
188805469,BossAlienᴾᴴ,36230769,69982101,1237857,250538,604492,927660,5960481,270378,8013549,6230859,0,4971504024,134750966,39514,[LV21]Lords of Valinor
188789133,MiniMe,36216897,37392567,340034,258586,224998,167551,3406889,107588,4165612,3514477,0,4918800483,34179151,11696,[LV21]Lords of Valinor
189060019,Tušiš,36150857,82025285,775218,722106,635078,1036387,7046742,299887,9740200,7346629,0,2930345541,552362595,20196,[LV21]Lords of Valinor
189072394,ᴵᴾLaura,36070011,46649925,1312098,7341019,383206,780510,3626089,251619,12382443,3877708,0,6269170266,362529904,27198,[LV21]Lords of Valinor
