ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
187247613,Queen Padmé,41642018,206445398,3171048,4415860,2992217,3977513,16277592,1044591,28707773,17322183,0,7672680960,4648542203,87087,[LV21]Lords of Valinor
188241812,Gilgamesh2323,41397395,107486898,858128,24164471,200187,260810,9191245,464897,34281610,9656142,0,5111726388,62620586,25314,[LV21]Lords of Valinor
188976136,ᴸᵛ MUSE,41306496,98252030,1184156,2079562,2348513,921788,7589404,677895,13617162,8267299,0,5178653584,365719425,48041,[LV21]Lords of Valinor
188969478,ᴰᴹMePaul,40700204,91594451,983206,1953068,3290337,2573561,6497964,467464,14782394,6965428,0,3704991893,278578838,3575,[LV21]Lords of Valinor
188785515,Johnvin,40654205,170904059,1692593,738996,467737,1071559,14709297,922079,17909668,15631376,0,4951631450,93446315,56952,[LV21]Lords of Valinor
188483360,ᴼᴸTryxan,40332167,200408316,1209835,21229570,2837205,2706913,15624592,1170721,43569001,16795313,0,6108748961,2169436768,40422,[LV21]Lords of Valinor
187423027,ᴸᴳPandaFr3d,39851868,187853630,2048263,1957321,794040,914974,14588267,1816576,20071178,16404843,0,2849115211,6820681844,26270,[LV21]Lords of Valinor
186199010,Daphneᴵᴿ,39570385,199358295,1701241,1778105,1269505,3330126,15273890,1520213,23171839,16794103,0,4182897058,1498857670,55332,[LV21]Lords of Valinor
188485523,ᴸᵛIMPERADOR,39272022,194318576,1007660,600362,31074,81329,15846910,1767097,18326772,17614007,0,6243727731,281752989,36915,[LV21]Lords of Valinor
188882878,Rtthyr,39056109,97058353,842990,232908,106385,116963,8286205,673455,9415916,8959660,0,7465205768,93046400,19414,[LV21]Lords of Valinor
185282531,Annıɛ,38580849,45496988,2695521,469962,132883,175975,4001273,221030,5001123,4222303,0,3456998406,592793562,26265,[LV21]Lords of Valinor
186765655,KönigsKlãsse,38516364,201219856,930323,2111571,1361404,1850126,16813409,1127007,23263517,17940416,0,3593126333,407789115,8405,[LV21]Lords of Valinor
185457048,Cman9918,38231477,133602129,1160939,3704156,1184975,873737,11641776,528932,17933576,12170708,0,1996001700,126071365,16769,[LV21]Lords of Valinor
187726069,ᵀᴿvSpryth,37987544,65878818,731133,1372570,163988,333442,5632208,381024,7883232,6013232,0,5495726639,15763287,23443,[LV21]Lords of Valinor
180368631,ᴸᵛWinfields,37750563,165249366,4670313,23224274,189123,611409,12141439,1818312,37984557,13959751,0,5229630288,1877834074,13731,[LV21]Lords of Valinor
178213242,ᶦˢLOCOOZ,37716814,139155605,3850546,2141345,957035,1554554,8335675,2361915,15350524,10697590,0,4376264944,1274602396,22049,[LV21]Lords of Valinor
188880730,ᴸᵛMarlone,37696995,140359101,1911316,485948,371025,197873,11781767,1045535,13882148,12827302,0,5959048572,136720000,44901,[LV21]Lords of Valinor
188651683,Sol Aliyaa,37556300,12427327,140221,119895,49805,35722,1146505,34790,1386717,1181295,0,3967345637,201676244,15548,[LV21]Lords of Valinor
188303104,HokieHighlander,37462871,70664918,1498746,344971,109840,53066,5807172,604613,6919662,6411785,0,1074205799,84975248,13522,[LV21]Lords of Valinor
179816952,Hell CAT GTR,37403531,59843748,2896557,79058810,1765741,1889101,2614652,339879,85668183,2954531,0,5512842125,1636698071,10858,[LV21]Lords of Valinor
189060019,Tušiš,37353838,82068235,775218,722106,635078,1036387,7051037,299887,9744495,7350924,0,2962455184,572362597,20404,[LV21]Lords of Valinor
188569749,ᴵᴾEndoloris,37018743,135932617,1872172,1390988,2616276,1563397,10769220,823804,17163685,11593024,0,1822151378,163440000,5369,-
188648613,Känguruᴵᴰ,36553614,25538784,340214,377701,272323,171077,2091875,165777,3078753,2257652,0,2953884233,286935074,13516,[LV21]Lords of Valinor
188789133,MiniMe,36526052,38822357,340034,258586,224998,167551,3543518,110763,4305416,3654281,0,4988406665,34179151,11806,[LV21]Lords of Valinor
188805469,BossAlienᴾᴴ,36319961,69990201,1238059,250538,604492,927660,5961291,270378,8014359,6231669,0,5009332198,134750966,39856,[LV21]Lords of Valinor
189072394,ᴵᴾLaura,36296986,49846939,1312098,13850638,383206,780510,3810508,254164,19079026,4064672,0,6301284744,362529904,27317,[LV21]Lords of Valinor
182338045,亗ƧHiꟻT亗,36137720,134754048,1095353,2640524,1006449,1310254,8852061,1922571,15731859,10774632,0,5535479569,2515586970,32381,[LV21]Lords of Valinor
188276623,ᴸᵛArork,36097066,85975102,934057,7261071,1265703,1364258,7111817,270814,17273663,7382631,0,3816920043,360935366,16565,[LV21]Lords of Valinor
185048534,Han Sansan,35862904,135645165,816325,909706,342096,539228,12049948,606132,14447110,12656080,0,6136114257,357367305,31877,[LV21]Lords of Valinor
189065897,W3llsFargo,35856002,36866964,662685,1191313,898257,213767,3194692,101510,5599539,3296202,0,3950571293,2754424297,19000,[LV21]Lords of Valinor
186444772,Dr4gonツ,35498902,274255716,3169933,5679943,3502249,3856115,23842015,613531,37493853,24455546,0,5330698271,4327255259,39110,[LV21]Lords of Valinor
188333348,ᴷᴺLinh,35486192,69285283,935539,1902695,1645656,5139453,3850216,327673,12865693,4177889,0,4931623028,550111352,11048,[LV21]Lords of Valinor
185341770,ᶜᵘRalfish,35227182,56693661,2488511,836048,394052,497142,4218442,578268,6523952,4796710,0,2694197853,25760000,15899,[LV21]Lords of Valinor
181534760,ᴸᵛSongoku,34754439,78665598,1418818,947363,718037,1206878,6736752,242251,9851281,6979003,0,3892866977,755945265,15918,[LV21]Lords of Valinor
185986678,卂尺丂,34400182,85165499,1209220,680685,1395198,1286689,7045359,331931,10739862,7377290,0,3322054768,1193919485,14952,[LV21]Lords of Valinor
185089489,ᴼᴾZOROGRANJ,34332185,89977952,1885507,550571,355159,737615,7809122,405792,9858259,8214914,0,5703855206,2083599610,21232,[LG21]Lords of Gondor
188969981,ᵸᵒWand0,34190884,65852934,1286067,2054730,706949,524275,5336241,428429,9050624,5764670,0,4299659159,306699275,22624,[LV21]Lords of Valinor
188826595,Saf1974,34066686,110024792,1400434,1286164,555245,574540,8756715,939588,12112252,9696303,0,5203093254,230946040,50199,[LV21]Lords of Valinor
188336265,ᴸᵛiGREC,34051010,35173980,354919,533661,195122,279696,3044464,155679,4208622,3200143,0,2450337076,175934276,17328,[LV21]Lords of Valinor
189017405,ᵸᵒWizzy,33892994,36841204,1128087,812593,975948,1093260,2799485,117945,5799231,2917430,0,2753368797,170159151,14414,[LV21]Lords of Valinor
188970345,PitBlue,33727231,100803181,862627,1120668,1623539,1658595,8170621,449569,13022992,8620190,0,4033756191,1077393393,22926,[LV21]Lords of Valinor
188794709,ᶦᵗˢᵘRYU,33545861,108216104,998511,1318150,2549412,2529700,8632725,320380,15350367,8953105,0,3698710704,94094214,35714,[LV21]Lords of Valinor
189154415,ᵸᵒMDKMB,33489585,64103924,785334,2572471,865337,727479,4956452,469216,9590955,5425668,0,2180277834,2686649252,20132,[LV21]Lords of Valinor
182317160,MALAM 1 SURO,33349753,169220948,1939750,3134912,2312668,2727770,14363163,471296,23009809,14834459,0,4216028863,738465485,28659,[LV21]Lords of Valinor
190252265,Jamong,33112929,47902221,986556,240286,331111,224508,4124993,252199,5173097,4377192,0,5281464124,81003240,23565,[LV21]Lords of Valinor
182713036,쵸ﾒMØTÃSÊMツ쵸,32962839,25080698,662283,107410,239091,451161,2205843,35898,3039403,2241741,0,5144567943,123301386,20449,[LV21]Lords of Valinor
187029935,HolySpirit,32846533,130844299,1427540,1243047,1343710,1577860,11312459,423612,15900688,11736071,0,2699705942,1104079437,18571,[LV21]Lords of Valinor
188362493,亗MrDuck ツ,32814585,54077183,1162431,14223855,2043574,1147191,3984118,135766,21534504,4119884,0,2839273891,909611190,16856,[LV21]Lords of Valinor
185612447,Chaudary Zain,32666280,144415515,1440237,9266997,1590757,914083,12372583,599922,24744342,12972505,0,4550802050,1323892732,25330,[LV21]Lords of Valinor
188837916,Silent Kakashi,32667633,105876915,889638,839969,754922,750377,9809221,155268,12309757,9964489,0,1789397269,103761097,14021,[LV21]Lords of Valinor
188501467,direraven,32639442,101959682,744306,5169512,2366933,2785371,7330725,587159,18239700,7917884,0,4907079903,4551820,27220,[LV21]Lords of Valinor
188651684,Milo San,32535357,7567393,256838,5998,5637,18715,667806,40100,738256,707906,0,2973774593,359753808,11956,[LV21]Lords of Valinor
