ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
179940560,ᴸᵛ k,102059932,600653439,4051526,1927675,868211,971623,34312155,12576172,50655836,46888327,0,6028086411,1873979817,80737,[LV21]Lords of Valinor
186145908,ʳᵉʸEscanor,85857991,1484943852,3712561,4231714,915441,1734412,123477340,12027779,142386686,135505119,0,3523998076,4398233340,22214,[21IR] Corral
188540500,TakeMe2Valhalla,84389450,1443874189,5160258,12511616,5652155,10639829,106631956,16059434,151494990,122691390,0,2834278325,7061247251,44591,[LV21]Lords of Valinor
180304933,LilLƴ,79797034,303901731,3361470,2381705,2764385,3236435,16610392,5942348,30935265,22552740,0,1159682654,4810554697,21942,[LV21]Lords of Valinor
188858506,Cúchulainn 쵸,75718359,232315096,1945923,640333,273416,425482,20813283,1090272,23242786,21903555,0,4969525880,512651627,36946,[LV21]Lords of Valinor
179655012,ᴸᵛDØØPER,75442821,519898586,2428454,1563621,972191,1254625,32906110,9178094,45874641,42084204,0,8399544061,1451282008,37682,[LV21]Lords of Valinor
178695066,SokoDrake,65732418,109725216,2739209,966390,105667,147411,7880738,1496179,10596385,9376917,0,7769731162,115903540,17352,[LV21]Lords of Valinor
180560115,TripEhh,62899754,382282505,1420469,2306786,813884,294450,23200346,7350606,33966072,30550952,0,6625300953,1225250480,11298,[LV21]Lords of Valinor
184964288,ᴾᴿFïshböy,61560069,264761228,2100314,2053474,4656295,3958131,20360572,1779985,32808457,22140557,0,3441057520,632742525,38293,[LV21]Lords of Valinor
186009654,Dooby ᴼᴺᴱ,59351156,273725160,699771,2071412,347817,487446,24898012,1084267,28888954,25982279,0,7414293065,137216122,35062,[LV21]Lords of Valinor
179977300,ᴸᵛTmulla,58998620,706340036,1793011,3604233,417684,1492228,38302109,15789691,59605945,54091800,0,6968070360,5480679937,17611,[LV21]Lords of Valinor
188839265,A 10 Warthog,57292337,12330470,230642,42253,74269,128873,999555,83122,1328072,1082677,0,3647771217,724780894,10790,[LV21]Lords of Valinor
188341936,ᴸᵛ Vatson67,55590010,252819598,1694949,1326311,557828,595665,21732056,1586773,25798633,23318829,0,6422070263,384720155,41750,[LV21]Lords of Valinor
188918989,ᴼᴸ Kaymo,53903372,124457280,1092879,2484352,1386449,2529103,10237668,434721,17072293,10672389,0,3755290391,1075163587,41392,[LV21]Lords of Valinor
178814644,ᵁʷᵘØtòt,53740295,444858744,3140400,18550973,3385819,2356133,31505688,5494775,61293388,37000463,0,2295222519,2329433716,15824,[LV21]Lords of Valinor
182514982,ᴸoᵛeSalmon,52617700,353767850,2943056,17662522,652736,737766,24251385,5173248,48477657,29424633,0,5474784573,1000488180,52154,[LV21]Lords of Valinor
186985518,HornyAPOLLOS,51020562,219365473,1392636,2661668,1512782,3176209,18442132,934071,26726862,19376203,0,2756179135,594947984,17907,[LV21]Lords of Valinor
184871937,ScazBigLion,49834965,1182419709,4228467,55772928,23109731,25359243,91345407,5507731,201095040,96853138,0,5923543674,13584268108,20789,[LV21]Lords of Valinor
185836736,ᴸᵛMasonFTW,49888525,464793648,2373654,5692324,2208085,4769431,38140961,2937584,53748385,41078545,0,3356207047,2802859223,28589,[LV21]Lords of Valinor
180060983,ᴸᵛRumRamsey,48248445,356649912,2206322,95097211,5048028,991336,26279725,3038591,130454891,29318316,0,6014287328,417518493,92739,[LV21]Lords of Valinor
181825355,ᴸoᵛePUMA,47572004,202308128,1285356,1372191,349354,531778,14511953,2704417,19469693,17216370,0,3290245647,3599759382,34886,[LV21]Lords of Valinor
142628224,Dae jang goon,46790033,156089727,2387504,1879815,714624,367829,12585382,1347969,16895619,13933351,0,4863860524,102794418,16676,[LV21]Lords of Valinor
181308342,ᴸᵛRockSolid,46402401,184141552,2661440,2670453,708517,1391557,12276234,2693093,19739854,14969327,0,3441554497,5592949920,40063,[LV21]Lords of Valinor
185808036,Ze Bosh,45657049,324557669,903869,8598579,2626646,3862918,28938009,637645,44663797,29575654,0,5524831742,631820319,29935,[LV21]Lords of Valinor
176994964,Cpl Rage,45626919,113923698,476638,2377013,1506916,2122761,8910414,641964,15559068,9552378,0,1889864540,63265830,17061,[LV21]Lords of Valinor
188920797,FreyaFullBosom,45010200,84426203,1751730,1735115,953550,1147280,6793166,482565,11111676,7275731,0,3509340222,1323334617,23968,[LV21]Lords of Valinor
179750493,GuiltyMahiru,44635178,146888450,961841,2864153,770432,1180564,12601410,701920,18118479,13303330,0,1474956832,1955360302,39666,[LV21]Lords of Valinor
184826667,ᴸᵛAHERUS勇,43043968,513387691,1416939,12789309,5927578,11125761,44110291,668436,74621375,44778727,0,5785532039,1396853955,24847,[LV21]Lords of Valinor
188241812,Gilgamesh2323,42040862,86712357,775600,2466419,200187,260810,7815198,331174,11073788,8146372,0,5024843232,62620586,24374,[LV21]Lords of Valinor
179813923,ㄴ Bless ㄱ,42022194,233915565,2185386,7739298,5947505,5144214,18676464,656560,38164041,19333024,0,2428973631,978016636,23343,[LV21]Lords of Valinor
187247613,Sith Padmé,41870727,188798018,2807913,3954013,2992217,3977513,15068585,771344,26763672,15839929,0,7552787725,4488542203,85607,[LV21]Lords of Valinor
181739549,kylinn,41829522,97526701,3321903,2389177,278410,278364,6880327,1328766,11155044,8209093,0,5128390117,10337862643,31310,[SFIS]Sky Fighters
182423962,シValkyrieCillaﾒ,41721373,115810413,1858806,5641345,822285,707431,8897411,1061687,17130159,9959098,0,5088010692,1265202822,15023,[LV21]Lords of Valinor
185690465,Dictator  Goat,41561943,350310517,2053726,6070059,2159337,1277583,31857908,1054421,42419308,32912329,0,6008029681,1005155698,34837,[LV21]Lords of Valinor
188976136,ᴸᵛ MUSE,41182120,93617728,1180704,2079562,2348512,921788,7202786,639489,13192137,7842275,0,5130079796,365719425,47431,[LV21]Lords of Valinor
188969478,ᴰᴹMePaul,40343304,87978111,983206,1953068,3290337,2573561,6140862,465198,14423026,6606060,0,3624282057,278578838,3488,[LV21]Lords of Valinor
188785515,Johnvin,40155032,160829221,1650691,715818,465371,1071559,13895854,825527,16974129,14721381,0,4923810772,93446315,56462,[LV21]Lords of Valinor
188483360,ᴼᴸTryxan,39743683,192148553,1209317,4297405,2837205,2706913,15307291,1085705,26234519,16392996,0,5997488818,2169436768,40065,[LV21]Lords of Valinor
187423027,ᴸᴳPandaFr3d,39314241,177505168,2048263,1957321,791324,914974,13931704,1627706,19223029,15559410,0,2821382574,6820681844,26145,[LV21]Lords of Valinor
188485523,ᴸᵛIMPERADOR,38934186,181145370,1007660,550634,31074,81329,14907446,1578666,17149149,16486112,0,6161284503,201752989,36188,[LV21]Lords of Valinor
188882878,Rtthyr,38802062,90592660,821470,226570,104672,116963,7788833,599091,8836129,8387924,0,7280872114,93046400,19041,[LV21]Lords of Valinor
186199010,Daphneᴵᴿ,38395093,195627401,1700526,1583135,1269505,3330126,14973114,1486006,22641886,16459120,0,4137140386,1458857670,54749,[LV21]Lords of Valinor
185282531,Jëster,38215377,45496988,2695521,469962,132883,175975,4001273,221030,5001123,4222303,0,3451908286,592793562,26211,[LV21]Lords of Valinor
185457048,Cman9918,38168505,133602129,1160939,3704156,1184975,873737,11641776,528932,17933576,12170708,0,1996001700,126071365,16767,[LV21]Lords of Valinor
180368631,ᴸᵛWinfields,37465621,163193246,4670313,23224272,189123,611409,11969161,1801645,37795610,13770806,0,5160139500,1877834074,13527,[LV21]Lords of Valinor
179816952,Hell CAT GTR,37145235,51640064,2888707,54839343,1765741,1889101,2279219,339606,61113010,2618825,0,5440662983,1636698071,10678,[LV21]Lords of Valinor
188651683,Sol Aliyaa,37140044,12362838,140221,119003,49805,35722,1144392,32631,1381553,1177023,0,3917360486,201676244,15436,[LV21]Lords of Valinor
188569749,ᴵᴾEndoloris,37018743,135932617,1872172,1390988,2616276,1563397,10769220,823804,17163685,11593024,0,1822151378,163440000,5369,-
187726069,ᵀᴿvSpryth,36799082,65857461,731133,1327439,163988,333442,5630975,381024,7836868,6011999,0,5405997620,15763287,22987,[LV21]Lords of Valinor
188880730,ᴸᵛMarlone,36733447,136564417,1911316,485878,371025,197873,11595534,948918,13599228,12544452,0,5863897697,136720000,44494,[LV21]Lords of Valinor
178213242,ᶦˢLOCOOZ,36492806,134570032,3696161,2103734,957035,1554554,7977964,2311868,14905155,10289832,0,4363502685,1274602396,21778,[LV21]Lords of Valinor
188648613,Känguruᴵᴰ,36373345,25517194,340067,377701,272323,171077,2089716,165777,3076594,2255493,0,2949769575,286935074,13490,[LV21]Lords of Valinor
189060019,Tušiš,36275371,75638259,775218,614426,635078,1036387,6532063,238952,9056906,6771015,0,2924849671,552362591,20055,[LV21]Lords of Valinor
188805469,BossAlienᴾᴴ,36232125,69701811,1217268,250538,604492,927660,5933562,269823,7986075,6203385,0,4950491205,134750966,39113,[LV21]Lords of Valinor
188303104,HokieHighlander,36165408,63194172,1291261,343691,109840,53066,5397791,435779,6340167,5833570,0,1052361096,84975248,13225,[LV21]Lords of Valinor
186444772,Dr4gonツ,36162264,257161971,2720408,5323835,3499917,3856115,22350757,508267,35538891,22859024,0,5320374606,4177255259,38378,[LV21]Lords of Valinor
189072394,ᴵᴾLaura,35943971,43788335,1312098,7341019,351297,767107,3351673,251619,12062715,3603292,0,6254427716,362529904,27126,[LV21]Lords of Valinor
185048534,Han Sansan,35807152,125169586,761566,790111,342096,539228,11238376,489335,13399146,11727711,0,6021601761,307367305,31346,[LV21]Lords of Valinor
182338045,亗ƧHiꟻT亗,35757827,134754048,1095353,2640524,1006449,1310254,8852061,1922571,15731859,10774632,0,5488933312,2515586970,32258,[LV21]Lords of Valinor
189065897,W3llsFargo,35599785,36866964,662685,1191313,898257,213767,3194692,101510,5599539,3296202,0,3852869848,2754424297,18901,[LV21]Lords of Valinor
188789133,MiniMe,35558290,36372777,339782,258586,224998,167551,3319890,100098,4071123,3419988,0,4904480583,34179151,11628,[LV21]Lords of Valinor
188276623,ᴸᵛArork,35541966,82930220,930236,7255610,1265703,1364258,6992642,178212,17056425,7170854,0,3736834804,360935366,16383,[LV21]Lords of Valinor
185341770,ᶜᵘRalfish,34859922,53425495,2488511,825738,380145,497142,3989001,531074,6223100,4520075,0,2670290902,25760000,15705,[LV21]Lords of Valinor
188333348,ᴷᴺLinh,34601852,67272369,935539,1886379,1645656,5139453,3771179,266709,12709376,4037888,0,4830287573,550111352,10979,[LV21]Lords of Valinor
185089489,ᴼᴾZOROGRANJ,34332185,89977952,1885507,550571,355159,737615,7809122,405792,9858259,8214914,0,5703855206,2083599610,21232,[LG21]Lords of Gondor
188794709,ᶦᵗˢᵘRYU,34185293,104597454,992902,1318150,2549412,2529700,8341254,285183,15023699,8626437,0,3593382287,94094214,35430,[LV21]Lords of Valinor
188969981,ᵸᵒWand0,34099800,65261424,1286067,2054730,706949,524275,5320812,406568,9013334,5727380,0,4272069255,306699275,22580,[LV21]Lords of Valinor
185986678,卂尺丂,33872574,84899689,1208549,680685,1395198,1286689,7029436,326602,10718610,7356038,0,3322048603,1193919485,14781,[LV21]Lords of Valinor
188336265,ᴸᵛiGREC,33730915,34239030,354919,533661,195122,279696,3003565,129381,4141425,3132946,0,2450337076,175934276,17206,[LV21]Lords of Valinor
188826595,Saf1974,33676289,99863191,1369711,1139686,553217,574540,8082822,770122,11120387,8852944,0,5092662162,230946040,48678,[LV21]Lords of Valinor
189017405,ᵸᵒWizzy,33610663,35797424,1128087,812593,975948,1093260,2708769,111114,5701684,2819883,0,2733458445,170159151,14258,[LV21]Lords of Valinor
189154415,ᵸᵒMDKMB,33169320,63642604,785334,2572471,865337,727479,4913768,467492,9546547,5381260,0,2105629945,2596649234,19891,[LV21]Lords of Valinor
182317160,G  O  P  A  Rr,33129845,162594766,1935903,3080902,2312668,2727770,13884185,380016,22385541,14264201,0,4090108130,738465485,27975,[LV21]Lords of Valinor
187029935,HolySpirit,32813490,128431757,1399813,1243036,1343710,1577860,11124753,396838,15686197,11521591,0,2699626296,1104079437,18381,[LV21]Lords of Valinor
182713036,쵸ﾒMØTÃSÊMツ쵸,32670372,20575342,613608,107410,237724,446943,1757268,35898,2585243,1793166,0,5015613201,123301386,20196,[LV21]Lords of Valinor
188970345,PitBlue,32603241,99685361,862627,1120668,1623539,1658595,8097575,430201,12930578,8527776,0,3977975657,1077393393,22789,[LV21]Lords of Valinor
188837916,Silent Kakashi,32547677,105876915,889638,839969,754922,750377,9809221,155268,12309757,9964489,0,1755328451,103761097,13986,[LV21]Lords of Valinor
190252265,Jamong,32502477,47889411,986556,240286,331111,224508,4124126,251992,5172023,4376118,0,5205589936,81003240,23435,[LV21]Lords of Valinor
188651684,Milo San,32413998,7275893,256838,5998,5637,18715,662498,28179,721027,690677,0,2948451699,359753808,11814,[LV21]Lords of Valinor
188362493,亗MrDuck ツ,32296586,53343903,1162431,14212609,2043574,1147191,3945647,118450,21467471,4064097,0,2797106102,909611190,16643,[LV21]Lords of Valinor
185037763,ᵛBEARDY,32277187,51437912,2227119,28222212,2319488,801981,2906415,444121,34694217,3350536,0,4921911553,554484409,19513,[LV21]Lords of Valinor
181534760,ᴸᵛSongoku,32207248,78402118,1418818,947363,718037,1206878,6729084,232911,9834273,6961995,0,3840746217,755945265,15807,[LV21]Lords of Valinor
185612447,Chaudary Zain,32143719,125803909,1411281,9001268,1590757,914083,10628415,544083,22678606,11172498,0,4461057919,1323892732,24950,[LV21]Lords of Valinor
188368264,funne,32053133,27814931,1265037,834275,642636,595616,2088506,154764,4315797,2243270,0,3739788186,61698120,16508,[LV21]Lords of Valinor
187559873,ｱ尺ﾉ丂ᄃﾉﾚﾚﾑ,31970796,62577567,524842,786256,540194,444292,5234590,360843,7366175,5595433,0,2629725287,626443180,15363,[LV21]Lords of Valinor
188501467,direraven,31949121,96864842,744306,5169512,2366933,2785371,6996177,499691,17817684,7495868,0,4806016421,4551820,26837,[LV21]Lords of Valinor
188833519,JulieLaTueuse쵸,31817567,24848444,592433,141152,346846,94148,2154069,110462,2846677,2264531,0,3551349811,37720000,19745,[LV21]Lords of Valinor
188544046,G4mine,31806617,26635738,854807,262602,631545,296942,2070874,171181,3433144,2242055,0,4317317823,247760315,20182,[LV21]Lords of Valinor
188352541,ᴾᴿ Mèoッ,31793914,127518876,1258710,7188100,1700314,1303642,10538936,603835,21334827,11142771,0,6143174121,0,14349,[LV21]Lords of Valinor
186765655,KönigsKlãsse,31054693,177840645,905087,2038416,1341151,1848800,14762950,986298,20977615,15749248,0,3547614721,407789115,7902,[LV21]Lords of Valinor
185724517,Feldgraŭ,31566284,145411334,1749110,439323,3849630,1436815,10990643,1098526,17814937,12089169,0,4251264117,178066760,33277,[LV21]Lords of Valinor
188335709,Rebel Rogue,31494959,72509497,813602,1040029,700124,771386,6222402,279584,9013525,6501986,0,3440753536,34205137,33634,[LR21]Lords of Rohan
186841127,Anossss,31240670,90851935,1389016,1260527,159842,119554,7935979,522107,9998009,8458086,0,4200013815,4253401,14447,[LV21]Lords of Valinor
188242643,hoahaizz,31158221,107616721,905191,3598169,968129,568030,8809761,729555,14673644,9539316,0,3710388608,567041937,29349,[LV21]Lords of Valinor
188451175,ᵸᵒTerra,30977145,54180034,870910,3422823,860914,534113,4577401,193159,9588410,4770560,0,4024917013,92432122,22278,[LV21]Lords of Valinor
189045190,Azura21,31062208,28813819,1079446,528436,682624,3020226,1479906,23146,5734338,1503052,0,2779150677,423984134,8054,[LV21]Lords of Valinor
188225231,ᴾᴿSko0p,31061188,32524184,356756,168570,89071,72567,3026488,87859,3444555,3114347,0,4545798280,0,27062,[LV21]Lords of Valinor
188736727,Alex9003,31057825,35883070,1660154,2964172,704741,765686,2469581,306110,7210290,2775691,0,4170772998,38138060,14243,[LV21]Lords of Valinor
188847278,ᴸᵛQuang,30277667,137755491,1193572,1205528,1434870,1289374,12117161,415777,16462710,12532938,0,4072219479,1610824614,33301,[LV21]Lords of Valinor
190407807,동탄불주먹,30237479,23742227,1056652,553576,330666,695585,1772008,123388,3475223,1895396,0,5296685827,433522789,15165,[LV21]Lords of Valinor
184882401,Ферма а,29920414,91459061,1732313,22831138,3000621,3316968,6225466,268453,35642646,6493919,0,2669728364,3538154179,17421,[LV21]Lords of Valinor
188836483,YenifferDeRivia,29910359,38806650,1193983,1783484,2318341,1691838,2651180,26706,8471549,2677886,0,3395185064,140738085,4873,[LR21]Lords of Rohan
188961098,Chocolalat,29769355,2573117,220977,51569,65233,15462,226397,5326,363987,231723,0,4140666250,21199999,3573,[LG21]Lords of Gondor
188598120,ᶻSharineko〤,29766499,70204073,828033,856059,1456432,800282,5340597,525645,8979015,5866242,0,2367615415,51185747,16107,[LV21]Lords of Valinor
188797972,21LuviVilu21,29718328,18427154,1165545,579952,518648,328487,1368852,113570,2909509,1482422,0,4316533660,34539709,15765,[LV21]Lords of Valinor
181581608,Fledermauz DB,29438461,32237433,694585,248895,300074,511759,2915789,19129,3995646,2934918,0,3577184021,377676127,7707,[LV21]Lords of Valinor
177013392,ᴸᵛ UCC15,29413011,39005363,2664930,1200338,936753,880990,2885533,225625,6129239,3111158,0,5316478367,192271545,16121,[LV21]Lords of Valinor
188316323,ᴸᵛ SAKURA,29396892,99136859,1378468,2351048,1068606,1856632,8525365,192463,13994114,8717828,0,4114889013,539454569,26369,[LV21]Lords of Valinor
188852900,Scorpionking乂,29300880,77703824,1873870,693170,535193,1654576,6630700,178475,9692114,6809175,0,2204058460,58256706,31722,[LV21]Lords of Valinor
188293704,ᴸᵛDrMusaab,29149257,41641126,1575242,191211,427716,173783,3574586,215323,4582619,3789909,0,3733422486,84578452,14388,[LV21]Lords of Valinor
185923730,JFDLCA,29128698,269931842,434687,5131053,3803977,6044357,22922445,394790,38296622,23317235,0,4704688720,386336005,36470,[LV21]Lords of Valinor
188262339,Kitty27,28994692,6681813,100178,54908,178359,33366,440995,88535,796163,529530,0,3741774107,23588840,10474,[LV21]Lords of Valinor
185651937,ᴳᵃʸGrizzy,28827761,394704092,1530202,11881112,5833583,11664631,32492852,453683,62325861,32946535,0,3744084354,952357579,20305,[LV21]Lords of Valinor
188789684,ᴿᵃtMadson,28625940,21289170,542169,1003633,121638,152532,1816666,103419,3197888,1920085,0,3875674791,72421016,40069,[LV21]Lords of Valinor
188543996,ᴸᴳﾒNØHOPEツ,28619023,21444332,721180,315022,75011,175524,1854561,99180,2519298,1953741,0,3385326125,31608954,11511,[LV21]Lords of Valinor
188853241,Алёнаа,28597597,24913509,741702,246727,344883,856812,1689341,192687,3330450,1882028,0,4479339253,45525540,12859,[LV21]Lords of Valinor
188364390,ᴸᵛLeonPoi,28446596,143752605,1305936,493535,399103,640818,12504200,762521,14800177,13266721,0,3739444247,108004980,36180,[LV21]Lords of Valinor
188819438,ᴸᴳLuca,28410513,46044144,573803,296542,432636,250296,4088058,161890,5229422,4249948,0,4219666986,286280200,24189,[LG21]Lords of Gondor
185282573,ᴸᵛ3621 BANK,28344977,62632106,771884,668111,1267167,649115,4855577,440596,7880566,5296173,0,1355169005,923285969,8656,[LV21]Lords of Valinor
188830020,ᴸᴳVersized,28311643,53599723,842032,600749,938250,417681,4387649,302793,6647122,4690442,0,3679447811,46055668,10327,[LV21]Lords of Valinor
186295211,ᶠˡVENDETTA,28301086,115576250,2742984,4081984,1084740,528626,9229579,909004,15833933,10138583,0,3885646386,1050356942,20048,[LV21]Lords of Valinor
188944242,Đạt Feet,28236869,19579018,699227,769072,733958,1500022,1053224,71248,4127524,1124472,0,4538967511,16457231,9010,[LV21]Lords of Valinor
186709522,ᴸᵛ SHERY,28204386,61761728,1562880,609853,401512,544566,5186391,339728,7082050,5526119,0,3407463504,99489407,9527,[LV21]Lords of Valinor
189001955,ᴸᵛTruNguyen,28192707,14720945,718506,375837,139163,226938,1198402,73784,2014124,1272186,0,4390144404,67678867,16232,[LV21]Lords of Valinor
182720562,ᶜᴹᵈSkyy,28092367,19752884,2388318,291902,77615,310791,1289299,270156,2239763,1559455,0,3999667646,685652689,12498,-
188785575,ᴵᶜ Cairo xx,27765720,22263445,718609,343839,319881,399109,1877180,59334,2999343,1936514,0,3313749039,8507066,17115,[LG21]Lords of Gondor
185538462,UMAYKIZ,27729019,78468756,1210994,2427602,751593,861735,6743305,280003,11064238,7023308,0,4058555649,8566632,6381,[LV21]Lords of Valinor
188788713,Sam smith,27728511,31515939,760222,583097,331614,179458,2740812,130507,3965488,2871319,0,3883909710,33958258,12515,[LV21]Lords of Valinor
188876886,ᴸᵛTheanh,27672524,118365974,1312305,418004,283931,571188,10851050,345963,12470136,11197013,0,5520382013,107966937,33742,[LV21]Lords of Valinor
186043643,卂几Ҝ卂,27252706,55474907,1172006,880728,299895,375673,4777248,271190,6604734,5048438,0,3283342554,501165307,29476,[LV21]Lords of Valinor
188880546,Graf000007,27127432,3908846,1602923,195112,206722,115320,259030,20240,796424,279270,0,3427389737,0,3973,[LG21]Lords of Gondor
188547640,Kitty8152,27044507,1630693,12032,78078,153637,150776,70470,0,452961,70470,0,6177187540,2547000,7548,[LG21]Lords of Gondor
188806334,Emrah 51,26971037,3751158,1312229,1012,10602,4008,371372,0,386994,371372,0,4126810750,0,4417,[LR21]Lords of Rohan
188294260,CЦEПИOH,26956093,10421111,1855157,581297,556310,288078,772954,15519,2214158,788473,0,2716905400,173206292,7519,[LG21]Lords of Gondor
188453555,Puyols,26899200,51940678,983819,408613,350807,193153,4463257,287608,5703438,4750865,0,6658472875,127173124,23768,[LV21]Lords of Valinor
185905587,Ze Boshman,26638325,3821207,404399,309125,97861,13805,316140,17352,754283,333492,0,2770839083,41584565,2619,-
188285810,ᴵᴰJupanu,26600561,46572577,1043044,864619,1573717,521185,3674114,221317,6854952,3895431,0,4721488544,57408174,19970,[LV21]Lords of Valinor
189040679,ㄴHORIZONㄱ,26471939,74776471,764075,947828,1035889,885967,6855262,20932,9745878,6876194,0,4541244792,188105599,14261,[LG21]Lords of Gondor
188364525,ᴵᴾEmrys II,26412458,3119874,218964,53070,30135,8285,294045,3770,389305,297815,0,2091717356,0,2715,-
188872694,DELİ ÜSTAD,26378921,5962066,716649,208561,290491,524323,257508,33350,1314233,290858,0,4199397674,39905983,2099,[LG21]Lords of Gondor
