ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
187423027,ᴸᴳPandaFr3d,42041569,190935207,2055069,1957376,794162,916562,14785690,1871613,20325403,16657303,0,2884943404,6820681844,26545,[LV21]Lords of Valinor
182423962,シValkyrieCillaﾒ,41988895,127170065,1924182,5641405,823181,754108,9727093,1205403,18151190,10932496,0,5122885341,1615202822,15350,[LV21]Lords of Valinor
185690465,Dictator  Goat,41966634,360232584,2170212,6092140,2162244,1321602,32756560,1091883,43424429,33848443,0,6252108752,1005155698,35404,[LV21]Lords of Valinor
188969478,ᴰᴹMePaul,41577440,105818563,1013773,1991609,3290337,2582057,7355162,747986,15967151,8103148,0,3818308315,278578838,3768,[LV21]Lords of Valinor
188483360,ᴼᴸTryxan,41460941,200913899,1210760,21238115,2837274,2706917,15674964,1170721,43627991,16845685,0,6231256097,2169436768,40766,[LV21]Lords of Valinor
187247613,Queen Padmé,40032800,228050601,3610959,4493287,3032102,4098480,18106952,1181215,30912036,19288167,0,7806284280,4718542203,89378,[LV21]Lords of Valinor
188485523,ᴸᵛIMPERADOR,39884217,231397488,1354874,855524,108551,227063,18966109,2021997,22179244,20988106,0,6437881799,281752989,38309,[LV21]Lords of Valinor
188976136,ᴸᵛ MUSE,39668509,116706666,1411454,2169291,2437818,1173468,9169176,750577,15700330,9919753,0,5252097561,405719425,49013,[LV21]Lords of Valinor
188785515,Johnvin,39311417,204436783,2107180,1124006,1265713,2578694,17126422,1005078,23099913,18131500,0,5004598327,93446315,57920,[LV21]Lords of Valinor
179816952,Hell CAT GTR,39008682,62282036,2921173,79058810,1765741,1889333,2800448,368849,85883181,3169297,0,5523244652,1636698071,11196,[LV21]Lords of Valinor
185282531,Annıɛ,38979776,45496988,2695521,469962,132883,175975,4001273,221030,5001123,4222303,0,3456998437,592793562,26323,[LV21]Lords of Valinor
185457048,Cman9918,38231477,133602129,1160939,3704156,1184975,873737,11641776,528932,17933576,12170708,0,1996001700,126071365,16769,-
178213242,ᶦˢLOCOOZ,37985112,142897517,3860481,2142456,957035,1554554,8548914,2442380,15645339,10991294,0,4440676334,1274602396,22301,[LV21]Lords of Valinor
189072394,ᴵᴾLaura,37946994,51126391,1312098,15223045,383206,780510,3891089,264122,20541972,4155211,0,6383875084,362529904,27682,[LV21]Lords of Valinor
180368631,ᴸᵛWinfields,37915292,168670295,4752877,23256287,190665,612282,12372478,1873190,38304902,14245668,0,5328448642,1877834074,14079,[LV21]Lords of Valinor
188303104,HokieHighlander,37847654,95699222,1815055,482383,116164,73422,7788949,859362,9320280,8648311,0,1103135971,84975248,14273,[LV21]Lords of Valinor
186765655,KönigsKlãsse,37813392,240208132,1201359,2443903,1408580,1939543,20333402,1290500,27415928,21623902,0,3670957576,407789115,8877,[LV21]Lords of Valinor
188651683,Sol Aliyaa,37736230,13645781,140221,204288,216649,153294,1152169,51838,1778238,1204007,0,4040641149,201676244,15823,[LV21]Lords of Valinor
189060019,Tušiš,37718543,93247749,892658,793409,636796,1052564,7975910,392306,10850985,8368216,0,3058771554,572362931,20978,[LV21]Lords of Valinor
188882878,Rtthyr,37602951,116538794,1104778,416834,164387,186051,9940881,798682,11506835,10739563,0,7566192847,93046400,20009,[LV21]Lords of Valinor
188880730,ᴸᵛMarlone,37387869,160169403,2240632,619139,375785,278204,13390335,1213892,15877355,14604227,0,6075916868,136720000,45696,[LV21]Lords of Valinor
187726069,ᵀᴿvSpryth,36947657,86210894,933981,1399761,170664,364321,7308417,552408,9795571,7860825,0,5565167729,15763287,24634,[LV21]Lords of Valinor
188648613,Känguruᴵᴰ,36588762,25538784,340214,377701,272323,171077,2091875,165777,3078753,2257652,0,2953884233,286935074,13516,[LV21]Lords of Valinor
188789133,MiniMe,36577405,45652264,379199,267924,256760,240905,4050388,180883,4996860,4231271,0,5120140904,34179151,12070,[LV21]Lords of Valinor
185986678,卂尺丂,36509819,96616452,1248612,681974,1395201,1304339,7984294,431468,11797276,8415762,0,3322879223,1253919485,15311,[LV21]Lords of Valinor
188805469,BossAlienᴾᴴ,36337961,69990201,1238059,250538,604492,927660,5961291,270378,8014359,6231669,0,5020720832,134750966,39904,-
182338045,亗ƧHiꟻT亗,35860693,150628524,1131937,2662150,1006449,1312309,10247812,2017792,17246512,12265604,0,5587398643,2545586970,32901,[LV21]Lords of Valinor
188333348,ᴷᴺLinh,35791288,74683537,942313,1904716,1645656,5139453,4264723,390312,13344860,4655035,0,4969625263,550111352,11150,[LV21]Lords of Valinor
189065897,W3llsFargo,35752802,37205704,668888,1191313,898257,213767,3210360,110613,5624310,3320973,0,3988485577,2754424297,19125,[LV21]Lords of Valinor
188276623,ᴸᵛArork,35748516,99155891,1136023,7400266,1269441,1425134,8170932,386355,18652128,8557287,0,3894441569,360935366,16969,[LV21]Lords of Valinor
186444772,Dr4gonツ,34828138,289750647,3333030,5956288,3581975,4320865,25056516,677341,39592985,25733857,0,5349761829,4917255328,39825,[LV21]Lords of Valinor
185341770,ᶜᵘRalfish,34812018,85986529,2793349,1077569,1155423,2769380,5972409,632928,11607709,6605337,0,2720134792,25760000,16301,[LV21]Lords of Valinor
188969981,ᵸᵒWand0,34522464,65852934,1286067,2054730,706949,524275,5336241,428429,9050624,5764670,0,4299659159,306699275,22650,[LV21]Lords of Valinor
185048534,Han Sansan,34519917,170302894,1196315,1172992,524178,1119270,14997432,728427,18542299,15725859,0,6219777631,357367305,33127,[LV21]Lords of Valinor
185089489,ᴼᴾZOROGRANJ,34432058,89977952,1885507,550571,355159,737615,7809122,405792,9858259,8214914,0,5703855206,2083599610,21234,[LG21]Lords of Gondor
189017405,ᵸᵒWizzy,34415215,40039058,1135650,812593,976175,1127095,3056911,142335,6115109,3199246,0,2785485969,170159151,14814,[LV21]Lords of Valinor
188794709,ᶦᵗˢᵘRYU,34392497,132618748,1165180,1384004,2584482,2804836,10911460,341952,18026734,11253412,0,3810218994,94094214,36430,[LV21]Lords of Valinor
188336265,ᴸᵛiGREC,34314615,42676627,387083,548377,205422,376262,3682100,191503,5003664,3873603,0,2450337118,175934276,17555,[LV21]Lords of Valinor
182713036,쵸ﾒMØTÃSÊMツ쵸,34164765,26368298,662283,107410,239091,451161,2334603,35898,3168163,2370501,0,5255797285,123301386,20858,[LV21]Lords of Valinor
190252265,Jamong,33809597,50405766,1036039,247042,332926,226639,4364139,257128,5427874,4621267,0,5371600726,81003240,23817,[LV21]Lords of Valinor
188501467,direraven,33689546,119241479,755951,5174289,2368802,2788352,8778629,726466,19836538,9505095,0,4954920583,4551820,27874,[LV21]Lords of Valinor
188970345,PitBlue,33492253,112152045,948614,1141287,1623732,1705811,9108056,538626,14117512,9646682,0,4054030514,1077393395,23430,[LV21]Lords of Valinor
181534760,ᴸᵛSongoku,33425383,97458912,1807146,978630,733915,1300734,8363864,347689,11724832,8711553,0,3972395967,855945265,16820,[LV21]Lords of Valinor
189154415,ᵸᵒMDKMB,33353535,83193196,935811,2741530,896041,875937,6688412,523247,11725167,7211659,0,2221394541,2796649393,20836,[LV21]Lords of Valinor
188837916,Silent Kakashi,33302543,111664058,901900,842930,754922,750377,10282314,208049,12838592,10490363,0,1807980471,103761097,14110,[LV21]Lords of Valinor
187029935,HolySpirit,33178690,143974907,1549382,1315319,1496292,1994715,12375944,449048,17631318,12824992,0,2699705942,1104079437,19084,[LV21]Lords of Valinor
188362493,亗MrDuck ツ,33171547,61085659,1277713,14227296,2044148,1147941,4534608,210703,22164696,4745311,0,2847642288,1019611190,17235,[LV21]Lords of Valinor
188651684,Milo San,33080765,8042340,256838,43601,89395,77920,674115,40100,925131,714215,0,2999578072,359753808,12125,[LV21]Lords of Valinor
186841127,Anossss,32818606,97070253,1396074,5831747,161764,119554,8353602,578307,15044974,8931909,0,4355706205,4253401,14807,[LV21]Lords of Valinor
190407807,동탄불주먹,32549136,31808814,1121413,1047850,330899,696549,2490389,162368,4728055,2652757,0,5395960297,433522789,15890,[LV21]Lords of Valinor
185037763,ᵛBEARDY,32277187,51437912,2227119,28222212,2319488,801981,2906415,444121,34694217,3350536,0,4921911553,554484409,19513,-
188736727,Alex9003,32041337,44049191,1708322,3023286,729973,820792,3068058,401042,8043151,3469100,0,4239853895,38138060,14423,[LV21]Lords of Valinor
188826595,Saf1974,32146325,150108708,2012452,1508884,695424,712921,11702996,1426722,16046947,13129718,0,5285582593,230946040,52690,[LV21]Lords of Valinor
188368264,funne,31994422,34842286,1335493,898234,647164,618063,2510260,289673,4963394,2799933,0,3815602377,61698120,17027,[LV21]Lords of Valinor
187559873,ｱ尺ﾉ丂ᄃﾉﾚﾚﾑ,31983704,62577567,524842,786256,540194,444292,5234590,360843,7366175,5595433,0,2629725287,626443180,15368,-
188242643,hoahaizz,31769731,125342482,960344,3664404,983434,590291,10198875,914641,16351645,11113516,0,3851877465,4457191315,30548,[LV21]Lords of Valinor
189045190,Azura21,31720990,29061325,1079446,528436,682624,3020265,1500577,25178,5757080,1525755,0,2814110758,423984134,8207,[LV21]Lords of Valinor
182317160,G  O  P  A R,31652496,197890135,2241373,5357848,2321184,2745552,16861799,628800,27915183,17490599,0,4362996723,754465485,29528,[LV21]Lords of Valinor
185612447,Chaudary Zain,33221460,159361223,1497156,9495996,1625907,1047260,13700133,650992,26520288,14351125,0,4610625711,1323892732,26103,[LV21]Lords of Valinor
188451175,ᵸᵒTerra,31449533,63073264,870910,3422823,860914,534113,5094502,379270,10291622,5473772,0,4080434729,92432122,22619,[LV21]Lords of Valinor
188847278,ᴸᵛQuang,31512406,198762905,1319057,2753137,1763130,2716877,17113431,634210,24980785,17747641,0,4162987514,1794614837,35136,[LV21]Lords of Valinor
188225231,ᴾᴿSko0p,31391426,34213211,383675,178306,89071,72567,3151408,109753,3601105,3261161,0,4582339987,0,27307,[LV21]Lords of Valinor
188833519,JulieLaTueuse쵸,31283621,35224933,783782,317897,414633,216327,3035718,155480,4140055,3191198,0,3613399426,37720000,20283,[LV21]Lords of Valinor
188364390,ᴸᵛLeonPoi,31244366,172060465,1505861,526926,421023,1045551,14935827,878628,17807955,15814455,0,3867799414,108004980,37539,[LV21]Lords of Valinor
188352541,ᴾᴿ Mèoッ,31172607,132247542,1478051,7190642,1700314,1304919,10946283,636314,21778472,11582597,0,6241942857,0,14545,[LV21]Lords of Valinor
188262339,Kitty27,31013016,9535022,180744,58400,178359,37776,653560,123996,1052091,777556,0,3928428598,23588840,11568,[LV21]Lords of Valinor
188316323,ᴸᵛ SAKURA,30921020,108404228,1419474,2387863,1142218,2029245,9181356,285584,15026266,9466940,0,4182779570,579454569,27083,[LV21]Lords of Valinor
185724517,Feldgraŭ,30819720,148772897,1770420,439339,3849630,1436815,11220787,1151532,18098103,12372319,0,4251305527,210066760,33614,[LV21]Lords of Valinor
185923730,JFDLCA,30758780,303254533,625367,5353968,3815555,6080380,25557541,732785,41540229,26290326,0,4792156540,386336005,37314,[LV21]Lords of Valinor
184882401,Ферма а,30689761,92480601,1751855,22831138,3000621,3316968,6293708,285409,35727844,6579117,0,2694259785,3538154179,17505,[LV21]Lords of Valinor
188961098,Chocolalat,30530554,2667617,220977,51569,65233,15462,226419,10040,368723,236459,0,4251722817,21199999,3691,[LV21]Lords of Valinor
181581608,Fledermauz DB,30419585,38142703,702758,248895,300074,511759,3506250,19162,4586140,3525412,0,3616659454,377676127,7894,[LV21]Lords of Valinor
186043643,ƐKA,30392249,66412584,1325466,948183,319988,430578,5706384,339841,7744974,6046225,0,3325408149,501165307,31078,[LV21]Lords of Valinor
189001955,ᴸᵛTruNguyen,30174142,50722633,801992,1246026,233037,717051,4455651,129132,6780897,4584783,0,4518799116,243678867,17251,[LV21]Lords of Valinor
188789684,ᴿᵃtMadson,30160593,28738713,677253,1334956,163484,262916,2331159,189075,4281590,2520234,0,3996678928,102421016,42817,[LV21]Lords of Valinor
188876886,ᴸᵛTheanh,30060299,170551484,1560537,18144544,407178,1087885,14834108,670780,35144495,15504888,0,5601678333,107966937,36786,[LV21]Lords of Valinor
188797972,21LuviVilu21,29843248,28199260,1645872,603892,542868,396074,2198887,170979,3912700,2369866,0,4480661421,44539709,16320,[LV21]Lords of Valinor
186295211,ᶠˡVENDETTA,29818198,115576250,2742984,4081984,1084740,528626,9229579,909004,15833933,10138583,0,3885646386,1050356942,20089,[LV21]Lords of Valinor
188598120,ᶻSharineko〤,29765681,125243788,1433370,959742,1457738,813531,10036954,925635,14193600,10962589,0,2384293787,259185747,18314,[LV21]Lords of Valinor
177013392,ᴸᵛ UCC15,29719565,40903964,2710715,1200432,936754,881360,3043775,241359,6303680,3285134,0,5391691957,192271545,16386,[LV21]Lords of Valinor
188944242,Đạt Feet,29657469,29631009,886755,829795,806084,1576473,1838221,158239,5208812,1996460,0,4754822191,16457231,9665,[LV21]Lords of Valinor
188335709,Rebel Rogue,29487496,74852677,1366902,1040029,700124,771386,6337340,339274,9188153,6676614,0,3481882713,34205137,33827,[LV21]Lords of Valinor
188285810,ᴵᴰJupanu,29369760,65563961,1313760,1004348,1641004,851636,5257880,304787,9059655,5562667,0,4899602464,57408174,20573,[LV21]Lords of Valinor
185538462,UMAYKIZ,29206770,84067112,1234556,2429922,767351,902894,7178359,332563,11611089,7510922,0,4105810517,8566632,6504,[LV21]Lords of Valinor
185651937,ᴳᵃʸGrizzy,28913697,394707496,1530202,11898130,5833583,11664631,32492852,453683,62342879,32946535,0,3744084354,952357579,20305,-
188293704,ᴸᵛDrMusaab,28626061,47159198,1714401,193822,427716,173783,3976563,290212,5062096,4266775,0,3882264376,84578452,14899,[LV21]Lords of Valinor
