ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
179940560,ᴸᵛ k,108390802,456501732,3515439,779580,858571,656156,24091281,10554562,36940150,34645843,0,5988166807,1873979817,80251,[LV21]Lords of Valinor
186145908,ʳᵉʸEscanor,86664851,1405517994,3617960,4044172,914540,1661085,117531558,11046008,135197363,128577566,0,3508628046,4398233340,21788,[LV21]Lords of Valinor
188540500,TakeMe2Valhalla,85550390,1397770226,5133677,12405750,5648863,10614805,103159899,15496657,147325974,118656556,0,2825870975,6861247251,44401,[LV21]Lords of Valinor
180304933,LilLƴ,83253766,285873301,3206564,2202158,2764385,3176405,15411790,5654029,29208767,21065819,0,1131567489,4660554697,21389,[LV21]Lords of Valinor
179655012,ᴸᵛDØØPER,78963119,410238067,2165656,1239458,969397,1232048,23937477,8187421,35565801,32124898,0,8345038256,1451282007,37149,[LV21]Lords of Valinor
188858506,Cúchulainn 쵸,75808583,204221330,1721129,560024,261133,417020,18425772,883063,20547012,19308835,0,4891435242,512651627,36404,[LV21]Lords of Valinor
178695066,SokoDrake,70263808,70669571,2511465,457338,102654,145569,4840970,1069041,6615572,5910011,0,7681435337,115903540,17057,[LV21]Lords of Valinor
179977300,ᴸᵛTmulla,64233190,504791687,1724908,2409495,413380,894297,22376348,13807118,39900638,36183466,0,6934339447,5440679937,17514,[LV21]Lords of Valinor
180560115,TripEhh,63050496,312955225,1366497,1534135,808547,280026,17686968,6652076,26961752,24339044,0,6605422878,1225250480,11291,[LV21]Lords of Valinor
184964288,ᴾᴿFïshböy,62252378,234143607,2065225,1997698,4656245,3957977,18631487,1114240,30357647,19745727,0,3402154387,632742525,37740,[LV21]Lords of Valinor
186009654,Dooby ᴼᴺᴱ,57543324,242854395,669917,1577826,342124,485548,22425633,782803,25613934,23208436,0,7331276883,137216122,34798,[LV21]Lords of Valinor
188839265,A 10 Warthog,56848891,9326548,177018,42253,74269,128745,733958,65750,1044975,799708,0,3599126102,724780894,10545,[LV21]Lords of Valinor
178814644,ᵁʷᵘØtòt,56324953,395415835,2902845,18382416,3352869,2295591,27275303,5154911,56461090,32430214,0,2295222519,2229433716,15250,[LV21]Lords of Valinor
188341936,ᴸᵛ Vatson67,54428243,224273637,1658475,1045115,544821,595628,19541176,1259035,22985775,20800211,0,6356076894,384720155,41430,[LV21]Lords of Valinor
188918989,ᴼᴸ Kaymo,53534047,117238951,1027599,2450325,1386449,2524567,9588672,399550,16349563,9988222,0,3700102661,1075163587,40739,[LV21]Lords of Valinor
184871937,ScazBigLion,51796350,1057597913,3975727,54245068,22592962,23784399,80545096,5048721,186216246,85593817,0,5893276717,13364268108,20636,[LV21]Lords of Valinor
186985518,HornyAPOLLOS,50772540,203844038,1328117,2284490,1512134,3131188,17165898,808957,24902667,17974855,0,2725375138,594947915,17301,[LV21]Lords of Valinor
182514982,ᴸoᵛeSalmon,50379208,328984023,2776573,17629437,652284,729252,22370318,4876669,46257960,27246987,0,5454063086,1000488180,51356,[LV21]Lords of Valinor
185836736,ᴸᵛMasonFTW,49827003,448624018,2372746,5692324,2208085,4769431,36724398,2837384,52231622,39561782,0,3310341551,2802859223,28382,[LV21]Lords of Valinor
180060983,ᴸᵛRumRamsey,49238680,333551178,2163165,95038663,5047920,969934,24473825,2791481,128321823,27265306,0,5985286488,417518493,91648,[LV21]Lords of Valinor
181825355,ᴸoᵛePUMA,47483769,166614387,1017476,1171836,347822,494479,11869684,2250481,16134302,14120165,0,3269228314,3599759382,34296,[LV21]Lords of Valinor
181308342,ᴸᵛRockSolid,46703622,161642338,2426820,2664193,707125,1385050,10333863,2540821,17631052,12874684,0,3436496385,5482949920,39431,[LV21]Lords of Valinor
185808036,Ze Bosh,45554185,324557669,903869,8598579,2626646,3862918,28938009,637645,44663797,29575654,0,5524831643,631820319,29929,[LV21]Lords of Valinor
188920797,FreyaFullBosom,45337451,73915772,1618954,1713022,951963,1141723,6059521,325357,10191586,6384878,0,3468995413,1323334617,23864,[LV21]Lords of Valinor
176994964,Cpl Rage,45176297,93502377,401978,2192506,1505524,2116032,7329702,414584,13558348,7744286,0,1864342718,63265830,16816,[LV21]Lords of Valinor
179750493,GuiltyMahiru,43016246,110707044,940254,2798051,770150,1126071,9530887,439699,14664858,9970586,0,1468908693,1875360302,38913,[LV21]Lords of Valinor
187247613,Sith Padmé,42852998,171163054,2414455,3465372,2992211,3976522,13863179,497384,24794668,14360563,0,7471213538,4298542203,84060,[LV21]Lords of Valinor
184826667,ᴸᵛAHERUS勇,42761660,490291349,1238404,12756897,5925857,11113854,42022688,560298,72379594,42582986,0,5723510204,1396853955,24696,[LV21]Lords of Valinor
182423962,シValkyrieCillaﾒ,41847847,110279806,1842465,5640832,822285,707170,8502119,982860,16655266,9484979,0,5070000175,1265202822,14959,[LV21]Lords of Valinor
185690465,Dictator  Goat,41830967,331246659,1938979,6061698,2157810,1271305,30165982,948683,40605478,31114665,0,5939172421,1005155698,34589,[LV21]Lords of Valinor
