ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
179940560,ᴸᵛ ink,106863071,682092329,4362036,2922076,868211,971623,40544654,13521923,58828487,54066577,0,6165943729,1873979817,82269,[LV21]Lords of Valinor
186145908,ʳᵉʸEscanor,89005731,1531442156,3712561,4662483,915441,1734412,126563151,12805481,146680968,139368632,0,3557058935,4498233340,22667,[LV21]Lords of Valinor
188540500,TakeMe2Valhalla,84936500,1481310242,5287240,13604724,5658631,10686709,109781468,16335526,156067058,126116994,0,2834280658,7101247251,44886,[LV21]Lords of Valinor
180304933,LilLƴ,81459003,324311642,3362990,2782862,2764385,3236435,18036326,6245865,33065873,24282191,0,1171580143,5020554697,22468,[LV21]Lords of Valinor
188858506,Cúchulainn 쵸,76685749,266631120,1972640,936833,278745,498321,23381074,1504112,26599085,24885186,0,5123671488,552651627,38099,[LV21]Lords of Valinor
179655012,ᴸᵛDØØPER,74826391,561732955,2663421,2667918,973558,1257919,36152542,9634758,50686695,45787300,0,8519820700,1491282008,38680,[LV21]Lords of Valinor
178695066,SokoDrake,69444846,126212966,2755706,1295551,106206,148891,9230362,1642113,12423123,10872475,0,8013404155,115903540,17758,[LV21]Lords of Valinor
180560115,TripEhh,63612857,426887247,1462944,2776979,822023,695354,26535253,7827693,38657302,34362946,0,6720523776,1225250480,11326,[LV21]Lords of Valinor
184964288,ᴾᴿFïshböy,63018408,278949681,2109563,2057085,4656295,3958131,21230437,2054439,33956387,23284876,0,3515038542,632742525,39292,[LV21]Lords of Valinor
179977300,ᴸᵛTmulla,61096664,803546821,1802631,3860548,420787,1492407,45345975,17125188,68244905,62471163,0,6986046478,5600679937,17721,[LV21]Lords of Valinor
186009654,Dooby ᴼᴺᴱ,60838570,325377358,750830,2581671,360853,500752,29416947,1398342,34258565,30815289,0,7620069562,137216122,35957,[LV21]Lords of Valinor
188839265,A 10 Warthog,58390785,12765610,230642,42253,74269,128873,1010827,99243,1355465,1110070,0,3772771973,754780894,11292,[21M]Immortal Myrmidons
188341936,ᴸᵛ Vatson67,56398555,288815612,1699405,1362222,557828,606793,24713358,1893338,29133539,26606696,0,6626309293,384720155,42521,[LV21]Lords of Valinor
178814644,ᵁʷᵘØtòt,55188361,444858744,3140400,18550973,3385819,2356133,31505688,5494775,61293388,37000463,0,2295222519,2329433716,15920,[LV21]Lords of Valinor
188918989,ᴼᴸ Kaymo,55149923,125177460,1092879,2484352,1386449,2529103,10279320,449904,17129128,10729224,0,3808277288,1075163587,41698,[LV21]Lords of Valinor
182514982,ᴸoᵛeSalmon,52635313,440378925,3085731,17974387,656722,752616,30387676,6429169,56200570,36816845,0,5510962390,1060488180,53570,[LV21]Lords of Valinor
185836736,ᴸᵛMasonFTW,52069347,485003885,2396695,5724465,2218733,4779924,39893831,3068176,55685129,42962007,0,3381232031,2802859223,28981,[LV21]Lords of Valinor
180060983,ᴸᵛRumRamsey,51673224,388009988,2388036,115868081,5049133,999044,28349719,3362237,153628214,31711956,0,6151636204,417518493,94753,[LV21]Lords of Valinor
186985518,HornyAPOLLOS,50514764,245436807,1546413,3057425,1524425,3188918,20873624,1014228,29658620,21887852,0,2765703063,594948053,18717,[LV21]Lords of Valinor
184871937,ScazBigLion,48259048,1217022721,4527691,56591135,23364142,26120855,94350903,5549188,205976223,99900091,0,5925433539,13704268108,20886,[LV21]Lords of Valinor
181825355,ᴸoᵛePUMA,48099084,240290972,1420218,1482144,360220,537196,17255176,3228678,22863414,20483854,0,3290251532,3599759382,35658,[LV21]Lords of Valinor
