ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
182713036,쵸ﾒMØTÃSÊMツ쵸,31711150,18088832,613608,107410,237719,446943,1541354,19530,2352956,1560884,0,4909513754,123301386,19732,[LV21]Lords of Valinor
188242643,hoahaizz,31500233,90995602,824203,3460243,968129,560439,7515858,548348,13053017,8064206,0,3612015692,567041937,28670,[LV21]Lords of Valinor
188451175,ᵸᵒTerra,31415816,52190528,870910,3422823,860871,534113,4469807,147485,9435099,4617292,0,3990188332,92432122,22091,[LV21]Lords of Valinor
188833519,JulieLaTueuse쵸,31225904,23030526,592288,127764,346846,94148,2000359,96555,2665672,2096914,0,3464935141,37720000,19242,[LV21]Lords of Valinor
188335709,Rebel Rogue,31008922,72509497,813602,1040029,700124,771386,6222402,279584,9013525,6501986,0,3395710921,34205137,33625,[LR21]Lords of Rohan
185612447,Chaudary Zain,30925131,117542787,1396547,4931709,1590757,914083,10078504,446678,17961731,10525182,0,4298267961,1203892732,24436,[LV21]Lords of Valinor
188797972,21LuviVilu21,30864502,15178974,1118455,579951,518648,328487,1180620,45277,2652983,1225897,0,4191431795,30539709,15479,[LV21]Lords of Valinor
188225231,ᴾᴿSko0p,30835236,31045734,348694,168570,89071,72567,2919115,67623,3316946,2986738,0,4429450096,0,26792,[LV21]Lords of Valinor
189045190,Azura21,30582011,28813819,1079446,528436,682624,3020226,1479906,23146,5734338,1503052,0,2748218427,423984134,8010,[LV21]Lords of Valinor
188847278,ᴸᵛQuang,30414367,109296396,1080822,981674,1431516,1266405,9580641,268250,13528486,9848891,0,3914882486,1450824614,32136,[LV21]Lords of Valinor
190407807,동탄불주먹,30330379,19935130,1056289,489264,330666,695184,1517559,60981,3093654,1578540,0,5210803989,433522789,14743,[LV21]Lords of Valinor
188836483,YenifferDeRivia,29831755,38806179,1193983,1781128,2318341,1691838,2651180,26706,8469193,2677886,0,3395185064,140738085,4867,[LG21]Lords of Gondor
177013392,ᴸᵛ UCC15,29783051,35015116,2594771,1191251,936367,880578,2626512,155835,5790543,2782347,0,5238657355,192271545,15876,[LV21]Lords of Valinor
188598120,ᶻSharineko〤,29669483,44961689,715969,737358,1456432,799706,3520289,174982,6688767,3695271,0,2311884852,51185747,14886,[LV21]Lords of Valinor
188316323,ᴸᵛ SAKURA,29378012,94015517,1265838,2331148,1067900,1852937,8081600,159287,13492872,8240887,0,4023367602,529454569,25734,[LV21]Lords of Valinor
188262339,Kitty27,29376408,3525315,58669,36465,178359,33306,226824,37992,512946,264816,0,3645561321,23588840,10268,[LG21]Lords of Gondor
184882401,Ферма а,29319561,87611045,1681086,22831138,3000621,3316704,5998588,189544,35336595,6188132,0,2616115528,3538154179,17108,[LV21]Lords of Valinor
185651937,ᴳᵃʸGrizzy,29311082,387070968,1523784,11881112,5832998,11662675,31779649,429078,61585512,32208727,0,3744084354,952357579,20260,-
181581608,Fledermauz DB,29199105,32237433,694585,248895,300074,511759,2915789,19129,3995646,2934918,0,3540451016,377676127,7616,[LV21]Lords of Valinor
188961098,Chocolalat,29129440,2573107,220977,51569,65233,15462,226396,5326,363986,231722,0,4043342682,21199999,3535,[LG21]Lords of Gondor
182338045,亗ƧHiꟻT亗,29095382,112519219,1002395,2592738,1006234,1309156,7019886,1727636,13655650,8747522,0,5393235868,2515586970,31580,[LV21]Lords of Valinor
185923730,JFDLCA,28896536,263507772,416817,5131053,3803977,6044217,22461394,304140,37744781,22765534,0,4663388025,386336005,36237,[LV21]Lords of Valinor
188876886,ᴸᵛTheanh,28801204,101629132,1174523,404443,283572,561635,9495490,188983,10934123,9684473,0,5458039409,107966937,31965,[LV21]Lords of Valinor
186295211,ᶠˡVENDETTA,28756237,95615765,2585264,4040849,1080655,510744,7464839,797746,13894833,8262585,0,3882326796,1038356942,19561,[LV21]Lords of Valinor
188543996,ᴸᴳﾒNØHOPEツ,28629471,17344954,647308,307714,74582,171382,1562494,41189,2157361,1603683,0,3309312411,21608954,11046,[LG21]Lords of Gondor
188789684,ᴿᵃtMadson,28587527,14350177,457839,77019,121638,152532,1255599,46269,1653057,1301868,0,3798218820,72421016,38768,[LV21]Lords of Valinor
185538462,UMAYKIZ,28538159,68592876,1079556,2427561,751580,861151,6059020,128470,10227782,6187490,0,4029827120,8566632,6319,[LV21]Lords of Valinor
188819438,ᴸᴳLuca,28368513,45981924,573803,296542,432636,250296,4081836,161890,5223200,4243726,0,4200108691,286280200,24184,[LG21]Lords of Gondor
188293704,ᴸᵛDrMusaab,28356571,35209170,1499523,186182,427716,173058,3126849,117789,4031594,3244638,0,3601336258,84578452,14042,[LV21]Lords of Valinor
188364390,ᴸᵛLeonPoi,28355341,124135432,1129448,429143,394534,630054,10890124,591954,12935809,11482078,0,3641397177,108004980,35363,[LV21]Lords of Valinor
186709522,ᴸᵛ SHERY,28338762,61557158,1562880,609853,401512,544566,5186216,329587,7071734,5515803,0,3366363094,99489407,9495,[LV21]Lords of Valinor
185282573,ᴸᵛ3621 BANK,28319309,62632106,771884,668111,1267167,649115,4855577,440596,7880566,5296173,0,1355169005,823285969,8650,[LV21]Lords of Valinor
188830020,ᴸᴳVersized,28169915,41594701,629241,595876,937153,410015,3477134,159491,5579669,3636625,0,3522875933,36055668,9893,[LV21]Lords of Valinor
188852900,Scorpionking乂,28155803,73472261,1825968,692459,535193,1654576,6380214,92147,9354589,6472361,0,2157648606,58256706,30505,[LV21]Lords of Valinor
189001955,ᴸᵛTruNguyen,28099727,12238014,707395,361084,139142,226871,1050125,23939,1801161,1074064,0,4266403939,67678867,15691,[LV21]Lords of Valinor
182720562,ᶜᴹᵈSkyy,28092367,19752884,2388318,291902,77615,310791,1289299,270156,2239763,1559455,0,3999667646,685652689,12498,-
188853241,Алёнаа,28063461,22417759,741245,236275,344883,856812,1503077,161136,3102183,1664213,0,4339816895,45525540,12579,[LV21]Lords of Valinor
186043643,卂几Ҝ卂,27938144,48824909,1027897,877386,299895,373253,4363243,146210,6059987,4509453,0,3252088744,501165307,28572,[LV21]Lords of Valinor
188944242,Đạt Feet,27909127,19184268,699227,769072,733958,1500022,1041053,57596,4101701,1098649,0,4424666792,16457231,8843,[LV21]Lords of Valinor
188788713,Sam smith,27828153,27402922,732711,582024,331614,177955,2445373,72887,3609853,2518260,0,3827182520,33958258,12405,[LV21]Lords of Valinor
188785575,ᴵᶜ Cairo xx,27765720,22263445,718609,343839,319881,399109,1877180,59334,2999343,1936514,0,3313749039,8507066,17115,[LG21]Lords of Gondor
188453555,Puyols,27212544,41087669,884766,405117,350807,191573,3636492,158691,4742680,3795183,0,6447043096,127173124,22901,[LV21]Lords of Valinor
188806334,Emrah 51,26971037,3751158,1312229,1012,10602,4008,371372,0,386994,371372,0,4126810750,0,4417,[LR21]Lords of Rohan
188294260,CЦEПИOH,26708863,10421111,1855157,581297,556310,288078,772954,15519,2214158,788473,0,2703473745,173206292,7504,[LG21]Lords of Gondor
188547640,Kitty8152,26689507,1630693,12032,78078,153637,150776,70470,0,452961,70470,0,6018944904,2547000,7438,[LG21]Lords of Gondor
185905587,Ze Boshman,26638325,3821207,404399,309125,97861,13805,316140,17352,754283,333492,0,2770839083,41584565,2619,[LV21]Lords of Valinor
188575943,BATUMSKİ08,26604807,119766533,2518476,8713459,9991171,6956425,6868944,76318,32606317,6945262,0,2740734043,529137921,20449,[LG21]Lords of Gondor
188285810,ᴵᴰJupanu,26596866,42600584,949826,859503,1573717,504705,3360771,182736,6481432,3543507,0,4533559380,40968174,19651,[LV21]Lords of Valinor
188364525,ᴵᴾEmrys II,26412458,3119874,218964,53070,30135,8285,294045,3770,389305,297815,0,2091717356,0,2715,-
189040679,ㄴHORIZONㄱ,26394939,74776471,764075,947828,1035889,885967,6855262,20932,9745878,6876194,0,4541244792,188105599,14254,[LG21]Lords of Gondor
188880546,Graf000007,26362438,3908846,1602923,195112,206722,115320,259030,20240,796424,279270,0,3363810450,0,3885,[LG21]Lords of Gondor
188319889,亗ChancellorT,26292095,19038322,395290,392020,290920,381817,1561679,61701,2688137,1623380,0,2876805661,1085215,13309,[LG21]Lords of Gondor
188192835,SвулканS,26233847,19628934,388225,2031363,306088,979874,1414359,27370,4759054,1441729,0,3325538855,52162299,8799,[LV21]Lords of Valinor
188877484,ᴵᵀBLOOM,26188016,73412319,1615750,429658,286070,678042,6496736,253736,8144242,6750472,0,1847010287,111895750,28919,[LV21]Lords of Valinor
189141193,ᴸᵛJankels,26075650,46947588,771106,2358084,1924323,2323779,3141045,96088,9843319,3237133,0,3204416648,28726902,15667,[LV21]Lords of Valinor
188836051,Cheops Pyramide,25898769,54742583,794851,616096,260480,456136,5005220,111083,6449015,5116303,0,4261838998,627419892,33355,[LV21]Lords of Valinor
188793086,GANDAlF EL GRIS,25816572,6393451,180602,29227,83125,35629,549478,29203,726662,578681,0,2742675239,132716687,7283,[LG21]Lords of Gondor
188806124,ᴵᴾAltar,25682493,111614407,1481141,3177848,4192360,2583327,8685363,270359,18909257,8955722,0,2531022967,7742830,26734,[LG21]Lords of Gondor
189939798,ʰᵒDestructor,25560626,18469100,52616,21684,68111,82633,1799801,0,1972229,1799801,0,2750489405,11281500,839,[LG21]Lords of Gondor
188872694,DELİ ÜSTAD,25554012,5962066,716649,208561,290491,524323,257508,33350,1314233,290858,0,4071601769,39905983,2064,[LG21]Lords of Gondor
188835262,vinzsou,25330151,12637205,214092,27067,92071,38810,1153127,38057,1349132,1191184,0,2244324064,0,12424,[LV21]Lords of Valinor
188891048,7BeLa,25321382,57642914,872000,370252,777201,2820258,4394591,39376,8401678,4433967,0,3249200119,137794496,5865,[LG21]Lords of Gondor
188818127,ᴿᶝ风华,25291152,2158531,1064759,62955,74067,33164,157987,14264,342437,172251,0,4061953808,64472747,3749,[LG21]Lords of Gondor
188365363,diegokristy,25144293,38015759,464864,421018,640200,714224,3058786,160320,4994548,3219106,0,3690300665,246281206,14969,[LV21]Lords of Valinor
186010544,Mehmet027,24815594,54179766,1527522,1745924,1605736,1984975,4248639,9641,9594915,4258280,0,2885933765,173638054,8169,[LV21]Lords of Valinor
188347402,ᴵᶜrusseoner,24695234,28077150,111158,525404,1170573,763521,2072714,92485,4624697,2165199,0,2589655945,66386508,27081,-
188939030,TBILISI,24617861,7839528,1253222,516102,1297487,330601,372081,4906,2521177,376987,0,2975394492,460258,11529,[LG21]Lords of Gondor
184845080,ᴸᵛSCAR德,24510757,40173347,456710,183367,313471,199948,3600586,135204,4432576,3735790,0,3632482079,46674299,27141,[LV21]Lords of Valinor
188324838,ХОНДА,24327153,7990779,1618420,319927,430706,215833,601619,9293,1577378,610912,0,2508269997,122738819,6012,[LR21]Lords of Rohan
188319008,ᴸᵛКэп21,24305349,10075514,29597,216150,128394,92909,914970,12708,1365131,927678,0,2230342969,0,10984,[LG21]Lords of Gondor
185602720,ˢᵉAbdallah,24079789,33556851,148870,749527,727093,952970,2625068,94510,5149168,2719578,0,1661816478,13071304,8919,[LV21]Lords of Valinor
188790084,ᴵᴾZY0N,24074053,33833530,928866,533191,478653,1655764,2386717,113968,5168293,2500685,0,1990099405,11685709,7647,-
188855274,GOLTEB,23987656,122887763,1320797,1201875,175391,426239,11397813,330676,13531994,11728489,0,3334192209,35237187,41162,[LV21]Lords of Valinor
188880486,Kỳ tiktok,23962785,5032186,619653,67544,30446,79744,414153,24864,616751,439017,0,3663727659,0,2982,[LV21]Lords of Valinor
146179581,lupepvp,23945608,7731100,586781,152821,114638,34970,645244,43947,991620,689191,0,5077785510,108915418,13895,[LV21]Lords of Valinor
184872506,ᴾᴿF A J A R,23766513,81330450,1396757,2282220,2097345,3030279,6197714,129053,13736611,6326767,0,3250277163,28252952,13422,[LG21]Lords of Gondor
188840841,ᴸᵛNotZach,23729088,20662260,350982,581170,825920,442354,1607021,52728,3509193,1659749,0,1513007588,107725390,4219,[LV21]Lords of Valinor
188870613,xXVincinetteXx,23703461,8098429,1287558,867867,503902,29008,646440,16831,2064048,663271,0,4699104174,5876311,23600,-
188320476,ᴿᵃЛиса,23625028,30379553,1072781,367405,506339,542846,2534807,88697,4040094,2623504,0,4660655434,362428945,38435,[LV21]Lords of Valinor
188912287,ᴸʳgCoelho,23633011,24920982,790395,471781,802707,1014738,1810622,52802,4152650,1863424,0,2333965114,113818904,6506,[LV21]Lords of Valinor
181974650,IDEM City,23519142,2030305,1163258,142285,141908,58538,141798,3295,487824,145093,0,3772798768,86095121,2069,[LG21]Lords of Gondor
189236516,ᴿᶝ年华,23496456,2290337,936926,56107,169818,48265,162204,6219,442613,168423,0,3618217043,48671853,2839,[LG21]Lords of Gondor
188937309,Velikiy Govard,23459941,4831224,638326,125640,141509,280242,340211,0,887602,340211,0,2497279816,85678023,5121,[LG21]Lords of Gondor
188793523,FerAmaya,23275944,5937051,404492,129947,223590,105868,504041,0,963446,504041,0,3521639460,43532335,4976,[LG21]Lords of Gondor
84905552,Schwazzier,23239639,5729774,494014,146203,86882,62010,509933,8970,813998,518903,0,3123526912,60672597,7337,[LV21]Lords of Valinor
